label_bin,Feature,Value
1,bw_websocket_bytes_per_second,1.04639391128e-05
1,bw_websocket_bytes_per_second,5.16700774738e-05
1,bw_websocket_bytes_per_second,3.01151749557e-05
1,bw_websocket_bytes_per_second,0.0003483124632923
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,3.255149538e-06
0,bw_websocket_bytes_per_second,3.43750413577e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,9.33271115258e-05
1,bw_websocket_bytes_per_second,0.0003477361978629
1,bw_websocket_bytes_per_second,2.14110535631e-05
1,bw_websocket_bytes_per_second,8.8577068771e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.12834584724e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003486410113634
1,bw_websocket_bytes_per_second,3.00441694659e-05
1,bw_websocket_bytes_per_second,0.0003494750540824
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003476676978921
1,bw_websocket_bytes_per_second,1.08175880239e-05
1,bw_websocket_bytes_per_second,5.8229243698e-05
1,bw_websocket_bytes_per_second,9.9927486248e-06
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.17036914835e-05
0,bw_websocket_bytes_per_second,3.27527142323e-05
1,bw_websocket_bytes_per_second,0.0003477045771285
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003489388593642
0,bw_websocket_bytes_per_second,1.6630186689145357e-07
0,bw_websocket_bytes_per_second,1.6613894016813426e-07
1,bw_websocket_bytes_per_second,0.0003484835202317
1,bw_websocket_bytes_per_second,0.0003491492011302
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.00129328883e-05
1,bw_websocket_bytes_per_second,9.0169924424e-06
1,bw_websocket_bytes_per_second,7.96357001068e-05
1,bw_websocket_bytes_per_second,0.0003485201485513
1,bw_websocket_bytes_per_second,2.63377366634e-05
1,bw_websocket_bytes_per_second,3.03166694883e-05
0,bw_websocket_bytes_per_second,3.10178061864e-05
1,bw_websocket_bytes_per_second,2.91375195155e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.00451051891e-05
1,bw_websocket_bytes_per_second,0.0002628590901523
1,bw_websocket_bytes_per_second,7.2510210881e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003507551143791
0,bw_websocket_bytes_per_second,3.02039368804e-05
1,bw_websocket_bytes_per_second,0.0002628422378008
1,bw_websocket_bytes_per_second,9.6975408892e-06
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.32621524509e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,4.48452939793e-05
1,bw_websocket_bytes_per_second,1.13785788594e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003507494111919
1,bw_websocket_bytes_per_second,2.25126419204e-05
1,bw_websocket_bytes_per_second,1.06861576161e-05
1,bw_websocket_bytes_per_second,0.0003491849316909
0,bw_websocket_bytes_per_second,9.8738148245e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003491047390672
1,bw_websocket_bytes_per_second,2.20920233671e-05
1,bw_websocket_bytes_per_second,0.0003476552038508
1,bw_websocket_bytes_per_second,1.01272727895e-05
1,bw_websocket_bytes_per_second,1.06159669277e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,7.9194693737e-05
0,bw_websocket_bytes_per_second,2.72169767598e-05
0,bw_websocket_bytes_per_second,9.6629789959e-06
0,bw_websocket_bytes_per_second,3.06514591176e-05
1,bw_websocket_bytes_per_second,8.9161796787e-06
0,bw_websocket_bytes_per_second,1.6640573138613777e-07
1,bw_websocket_bytes_per_second,1.04060022244e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.05850001915e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003492520052618
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.43254913759e-05
0,bw_websocket_bytes_per_second,3.06891776049e-05
1,bw_websocket_bytes_per_second,3.133706845e-06
1,bw_websocket_bytes_per_second,0.000349970414545
1,bw_websocket_bytes_per_second,1.09598908926e-05
1,bw_websocket_bytes_per_second,8.5774613484e-06
1,bw_websocket_bytes_per_second,8.6592905037e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,4.28058962142e-05
1,bw_websocket_bytes_per_second,4.9167631817e-05
1,bw_websocket_bytes_per_second,0.000351173562771
1,bw_websocket_bytes_per_second,0.0003477313410227
1,bw_websocket_bytes_per_second,1.04742188689e-05
1,bw_websocket_bytes_per_second,0.0002640648880927
1,bw_websocket_bytes_per_second,0.000347594807001
0,bw_websocket_bytes_per_second,3.06386094174e-05
1,bw_websocket_bytes_per_second,6.18208323967e-05
1,bw_websocket_bytes_per_second,4.78492441398e-05
0,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.07964761907e-05
1,bw_websocket_bytes_per_second,9.8280758518e-06
1,bw_websocket_bytes_per_second,2.65831178694e-05
1,bw_websocket_bytes_per_second,9.039675249e-06
1,bw_websocket_bytes_per_second,4.62462541513e-05
1,bw_websocket_bytes_per_second,0.0003511211817333
0,bw_websocket_bytes_per_second,2.7297580478e-06
0,bw_websocket_bytes_per_second,1.6645376675053389e-07
0,bw_websocket_bytes_per_second,2.67307191723e-05
1,bw_websocket_bytes_per_second,8.8738532767e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003476704083527
0,bw_websocket_bytes_per_second,1.4663696616e-06
1,bw_websocket_bytes_per_second,8.8256121604e-06
1,bw_websocket_bytes_per_second,5.51167404249e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.18916727631e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.11511673798e-05
1,bw_websocket_bytes_per_second,0.0003498366320807
0,bw_websocket_bytes_per_second,1.70928553923e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.13044717833e-05
1,bw_websocket_bytes_per_second,5.00156124153e-05
1,bw_websocket_bytes_per_second,0.0003476938814316
1,bw_websocket_bytes_per_second,6.26397715496e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,3.4849329797e-05
0,bw_websocket_bytes_per_second,3.20445489484e-05
0,bw_websocket_bytes_per_second,3.03697979208e-05
1,bw_websocket_bytes_per_second,0.000348146397516
1,bw_websocket_bytes_per_second,5.03074576071e-05
1,bw_websocket_bytes_per_second,0.0003518815886331
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.66857644229e-05
1,bw_websocket_bytes_per_second,9.2285631899e-06
1,bw_websocket_bytes_per_second,9.8867523986e-06
1,bw_websocket_bytes_per_second,9.995458743e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,5.51245658054e-05
1,bw_websocket_bytes_per_second,1.03373487651e-05
1,bw_websocket_bytes_per_second,0.0003505965487926
0,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,4.78937039859e-05
1,bw_websocket_bytes_per_second,0.0003498251466865
1,bw_websocket_bytes_per_second,0.000347666731539
1,bw_websocket_bytes_per_second,6.56006302221e-05
1,bw_websocket_bytes_per_second,2.71078666713e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,2.53298786309e-05
1,bw_websocket_bytes_per_second,0.0002638856457083
0,bw_websocket_bytes_per_second,1.6624191580109628e-07
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003477507132758
0,bw_websocket_bytes_per_second,3.19161295523e-05
0,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0001170614447699
1,bw_websocket_bytes_per_second,9.3914864609e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,3.10236320261e-05
0,bw_websocket_bytes_per_second,1.342829262364583e-07
1,bw_websocket_bytes_per_second,2.50172153775e-05
0,bw_websocket_bytes_per_second,3.2040705889e-05
1,bw_websocket_bytes_per_second,2.59743012341e-05
1,bw_websocket_bytes_per_second,8.6386788802e-06
1,bw_websocket_bytes_per_second,2.57777667792e-05
1,bw_websocket_bytes_per_second,1.03898236921e-05
1,bw_websocket_bytes_per_second,5.52716264157e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.78774863109e-05
1,bw_websocket_bytes_per_second,7.82142104626e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.5480438769e-05
1,bw_websocket_bytes_per_second,5.27121709513e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,3.37416475497e-05
1,bw_websocket_bytes_per_second,8.4103069564e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003468834936226
0,bw_websocket_bytes_per_second,3.12538031545e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.68665418049e-05
1,bw_websocket_bytes_per_second,0.0003499212462215
1,bw_websocket_bytes_per_second,2.1215094818e-05
0,bw_websocket_bytes_per_second,2.1658684364e-06
0,bw_websocket_bytes_per_second,3.1676249515e-05
1,bw_websocket_bytes_per_second,6.53719518847e-05
1,bw_websocket_bytes_per_second,0.0002635645755919
1,bw_websocket_bytes_per_second,5.9850240725e-06
0,bw_websocket_bytes_per_second,3.06501734906e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.02893489156e-05
1,bw_websocket_bytes_per_second,3.05362729938e-05
1,bw_websocket_bytes_per_second,8.1910878042e-06
0,bw_websocket_bytes_per_second,4.4225445231e-06
1,bw_websocket_bytes_per_second,0.0003484858075003
0,bw_websocket_bytes_per_second,2.98008751523e-05
1,bw_websocket_bytes_per_second,1.08893579239e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,4.55772101862e-05
1,bw_websocket_bytes_per_second,4.97297261517e-05
1,bw_websocket_bytes_per_second,0.0003469670261053
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,2.91572135587e-05
1,bw_websocket_bytes_per_second,0.000347844282411
0,bw_websocket_bytes_per_second,3.36282171887e-05
1,bw_websocket_bytes_per_second,9.1211483202e-06
1,bw_websocket_bytes_per_second,8.9258652848e-06
0,bw_websocket_bytes_per_second,0.0001428571428571
1,bw_websocket_bytes_per_second,2.58892006667e-05
0,bw_websocket_bytes_per_second,3.00433710843e-05
1,bw_websocket_bytes_per_second,0.0003503316531371
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.9760062125e-05
1,bw_websocket_bytes_per_second,9.1598640343e-06
1,bw_websocket_bytes_per_second,0.0003507982291303
1,bw_websocket_bytes_per_second,9.797196982e-06
1,bw_websocket_bytes_per_second,0.0003476655271352
1,bw_websocket_bytes_per_second,9.5718129519e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.07376307492e-05
0,bw_websocket_bytes_per_second,2.87731168855e-05
0,bw_websocket_bytes_per_second,2.94883870996e-05
0,bw_websocket_bytes_per_second,1.653347136797909e-07
1,bw_websocket_bytes_per_second,8.8759780651e-06
1,bw_websocket_bytes_per_second,0.000352052590817
1,bw_websocket_bytes_per_second,1.0320498059e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,8.55967515e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.7940754026e-06
1,bw_websocket_bytes_per_second,0.0003529881405389
1,bw_websocket_bytes_per_second,1.03581929545e-05
1,bw_websocket_bytes_per_second,5.52506247537e-05
1,bw_websocket_bytes_per_second,0.0003496889355352
1,bw_websocket_bytes_per_second,1.01163816167e-05
1,bw_websocket_bytes_per_second,4.93963356535e-05
1,bw_websocket_bytes_per_second,5.75083909644e-05
1,bw_websocket_bytes_per_second,0.0003483844153717
1,bw_websocket_bytes_per_second,4.68122975905e-05
1,bw_websocket_bytes_per_second,0.000351101364017
1,bw_websocket_bytes_per_second,0.0003482533429054
1,bw_websocket_bytes_per_second,1.00445477433e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003506052439892
1,bw_websocket_bytes_per_second,2.53057617162e-05
0,bw_websocket_bytes_per_second,2.62537148678e-05
1,bw_websocket_bytes_per_second,2.66050691075e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003500056923002
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.07509966083e-05
1,bw_websocket_bytes_per_second,2.39576753524e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,9.7384753043e-06
1,bw_websocket_bytes_per_second,1.05958399832e-05
1,bw_websocket_bytes_per_second,7.70435461209e-05
1,bw_websocket_bytes_per_second,0.0003476271272913
0,bw_websocket_bytes_per_second,2.99355286154e-05
1,bw_websocket_bytes_per_second,2.29247523706e-05
1,bw_websocket_bytes_per_second,3.18282294963e-05
1,bw_websocket_bytes_per_second,3.7001752649e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003476769757358
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0002628530152439
1,bw_websocket_bytes_per_second,0.000263496090907
1,bw_websocket_bytes_per_second,4.81897565891e-05
1,bw_websocket_bytes_per_second,8.677693885e-06
1,bw_websocket_bytes_per_second,2.01903986268e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.02058342619e-05
1,bw_websocket_bytes_per_second,0.000351972687587
1,bw_websocket_bytes_per_second,9.7788706687e-06
1,bw_websocket_bytes_per_second,0.0003475792404153
1,bw_websocket_bytes_per_second,9.2423446286e-06
0,bw_websocket_bytes_per_second,2.62642523293e-05
1,bw_websocket_bytes_per_second,0.0003481835064506
0,bw_websocket_bytes_per_second,3.09672661967e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003497111868533
0,bw_websocket_bytes_per_second,3.42718878955e-05
1,bw_websocket_bytes_per_second,0.0003483382379343
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.56224775497e-05
1,bw_websocket_bytes_per_second,0.0003484381466065
0,bw_websocket_bytes_per_second,3.06417701589e-05
1,bw_websocket_bytes_per_second,0.0003475999036981
1,bw_websocket_bytes_per_second,1.07740603646e-05
1,bw_websocket_bytes_per_second,2.95478695293e-05
1,bw_websocket_bytes_per_second,5.30088966752e-05
1,bw_websocket_bytes_per_second,1.09358309886e-05
1,bw_websocket_bytes_per_second,9.9185795773e-06
0,bw_websocket_bytes_per_second,3.0577592443e-05
0,bw_websocket_bytes_per_second,3.00368970587e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,5.21526387126e-05
1,bw_websocket_bytes_per_second,9.6029121876e-06
1,bw_websocket_bytes_per_second,0.0001027371317392
1,bw_websocket_bytes_per_second,8.6514345865e-06
1,bw_websocket_bytes_per_second,1.21083275685e-05
0,bw_websocket_bytes_per_second,3.05353565681e-05
1,bw_websocket_bytes_per_second,0.0003479351283924
1,bw_websocket_bytes_per_second,0.0003472247868012
1,bw_websocket_bytes_per_second,0.0003505187004939
0,bw_websocket_bytes_per_second,3.30375914575e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.10661370557e-05
1,bw_websocket_bytes_per_second,8.42417217352e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003504485206775
0,bw_websocket_bytes_per_second,9.6494616312e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,3.7170808733e-06
1,bw_websocket_bytes_per_second,9.4304737921e-06
0,bw_websocket_bytes_per_second,1.4664222466e-06
0,bw_websocket_bytes_per_second,2.68172276409e-05
1,bw_websocket_bytes_per_second,3.2551033238e-06
1,bw_websocket_bytes_per_second,2.28800523347e-05
0,bw_websocket_bytes_per_second,3.42529906723e-05
0,bw_websocket_bytes_per_second,2.98004403015e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.7585752994e-06
0,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.01407704138e-05
1,bw_websocket_bytes_per_second,0.0003526196680939
1,bw_websocket_bytes_per_second,5.24200784384e-05
1,bw_websocket_bytes_per_second,0.0003475878627378
1,bw_websocket_bytes_per_second,0.0003464899660441
1,bw_websocket_bytes_per_second,5.49026964526e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,1.21333024124e-05
0,bw_websocket_bytes_per_second,9.899394672e-06
1,bw_websocket_bytes_per_second,3.61743124276e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003528193333674
0,bw_websocket_bytes_per_second,9.6620729049e-06
1,bw_websocket_bytes_per_second,3.5048332234e-06
0,bw_websocket_bytes_per_second,1.01395040376e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.2728739603e-06
1,bw_websocket_bytes_per_second,1.00860292776e-05
1,bw_websocket_bytes_per_second,0.0003476269996345
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.07446630798e-05
0,bw_websocket_bytes_per_second,3.25475787168e-05
1,bw_websocket_bytes_per_second,9.9775892609e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003515052420441
1,bw_websocket_bytes_per_second,2.01914561878e-05
1,bw_websocket_bytes_per_second,2.49679880974e-05
1,bw_websocket_bytes_per_second,2.69752040148e-05
1,bw_websocket_bytes_per_second,0.0003497357593761
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.15857542259e-05
1,bw_websocket_bytes_per_second,1.09405080768e-05
1,bw_websocket_bytes_per_second,9.6584328693e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.2586743546e-05
0,bw_websocket_bytes_per_second,3.24778423691e-05
1,bw_websocket_bytes_per_second,3.01233756932e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.4840480619e-06
0,bw_websocket_bytes_per_second,3.18318213901e-05
1,bw_websocket_bytes_per_second,0.000347619732055
1,bw_websocket_bytes_per_second,1.07388147634e-05
1,bw_websocket_bytes_per_second,0.0003483414510353
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.9981581518e-06
0,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.01624298615e-05
0,bw_websocket_bytes_per_second,3.4156039425e-05
1,bw_websocket_bytes_per_second,0.0002639338818218
1,bw_websocket_bytes_per_second,2.29551603129e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.33827870321e-05
1,bw_websocket_bytes_per_second,1.02386532476e-05
0,bw_websocket_bytes_per_second,1.00102708525e-05
1,bw_websocket_bytes_per_second,0.0003497308654398
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.48053815367e-05
1,bw_websocket_bytes_per_second,2.77871175452e-05
1,bw_websocket_bytes_per_second,2.32596978314e-05
0,bw_websocket_bytes_per_second,1.0781397057e-06
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,1.664374933341784e-07
1,bw_websocket_bytes_per_second,5.65701437932e-05
1,bw_websocket_bytes_per_second,3.44000692849e-05
1,bw_websocket_bytes_per_second,0.0003526526209547
1,bw_websocket_bytes_per_second,0.0
