total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_FIN_flag,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label,label_bin
32,13,19,56.874032,1.4615384615384617,3,0,17,30,0,1,0,0,2.6374075254590705e-07,8.791358418196904e-08,1.7582716836393809e-07,7.19133118608e-05,1.0092479464e-05,6.18208323967e-05,1,0,0,14,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
126,63,63,119.70931,1.0,0,0,65,126,0,0,0,0,5.429819953017856e-07,2.673142130716484e-07,2.756677822301373e-07,5.74391415337e-05,9.5898973939e-06,4.78492441398e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
3,1,2,0.001376,2.0,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
49,24,25,116.117181,1.0416666666666667,0,0,25,49,0,0,0,0,2.152997496554795e-07,1.0334387983463017e-07,1.1195586982084933e-07,3.52230390436e-05,4.4265628529e-06,3.07964761907e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
41,20,21,96.458352,1.05,0,0,21,41,0,0,0,0,2.1771054102189097e-07,1.036716862009005e-07,1.1403885482099053e-07,3.49373582497e-05,2.51092823978e-05,9.8280758518e-06,4,4,0,13,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
45,22,23,112.928815,1.0454545454545454,0,0,23,45,0,0,0,0,2.036681249156825e-07,9.740649452489165e-08,1.0626163039079089e-07,3.05147981938e-05,3.9316803244e-06,2.65831178694e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
40,19,21,104.871024,1.105263157894737,0,0,21,40,0,0,0,0,2.0024597070779053e-07,9.535522414656693e-08,1.0489074656122362e-07,3.21347105373e-05,2.30950352882e-05,9.039675249e-06,4,4,0,13,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
117,55,62,119.966473,1.1272727272727272,0,0,63,117,0,0,0,0,5.251467216177973e-07,2.584055296849479e-07,2.6674119193284945e-07,5.48820002401e-05,8.6357460888e-06,4.62462541513e-05,4,5,0,54,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1698,944,754,119.8646,0.798728813559322,0,0,962,1698,0,0,0,0,8.0257223567e-06,3.9878329381e-06,4.0378894185e-06,0.0006143181556522,0.0002631969739189,0.0003511211817333,0,0,0,962,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
3,1,2,2.197997,2.0,0,0,2,3,0,0,0,0,9.09919349298475e-07,4.549596746492377e-07,4.549596746492377e-07,5.4595160957e-06,2.7297580478e-06,2.7297580478e-06,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
14,8,6,60.076742,0.75,0,0,9,14,0,0,0,0,8.322688337526694e-08,3.3290753350106776e-08,4.993613002516017e-08,3.6619828685117453e-07,1.997445201006407e-07,1.6645376675053389e-07,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
45,22,23,112.230426,1.0454545454545454,0,0,23,45,0,0,0,0,2.0493551365473745e-07,9.80126369653092e-08,1.0692287668942825e-07,3.06690451304e-05,3.938325958e-06,2.67307191723e-05,5,4,0,14,2,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
43,22,21,114.719048,0.9545454545454546,0,0,23,43,0,0,0,0,2.0048980880664208e-07,9.588643029882884e-08,1.046033785078133e-07,3.49898301108e-05,2.61159768341e-05,8.8738532767e-06,4,4,0,15,2,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.004675,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1723,956,767,119.803121,0.8023012552301255,0,0,957,1723,0,0,0,0,7.9881057522e-06,3.9898793621e-06,3.9982263901e-06,0.0006110024462551,0.0002633320379024,0.0003476704083527,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
23,12,11,90.018229,0.9166666666666666,0,0,13,23,0,0,0,0,1.444151939492167e-07,6.66531664381e-08,7.776202751111667e-08,2.5106026025e-06,1.0442329408e-06,1.4663696616e-06,5,4,0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
113,58,55,117.952158,0.9482758620689656,0,0,59,113,0,0,0,0,5.002028025633919e-07,2.458623944803113e-07,2.543404080830806e-07,5.07663454533e-05,4.19407332928e-05,8.8256121604e-06,5,4,0,50,0,3,4,3,0,0.0,0,0,0.0,0,0,7,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
24,9,15,114.556847,1.6666666666666667,3,0,13,22,0,1,0,0,9.60221958622866e-08,0.0,9.60221958622866e-08,5.51167404249e-05,0.0,5.51167404249e-05,0,0,0,11,0,0,0,0,11,75.45454545454545,90,10,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.00436,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
48,23,25,112.129584,1.0869565217391304,0,0,25,48,0,0,0,0,2.229563252459761e-07,1.0701903611806853e-07,1.159372891279076e-07,3.64756548102e-05,4.583982047e-06,3.18916727631e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.027235,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
127,62,65,103.486923,1.0483870967741935,0,0,65,127,0,0,0,0,6.28098682574609e-07,3.092178129598075e-07,3.188808696148015e-07,6.54188935543e-05,5.42677261744e-05,1.11511673798e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1710,947,763,119.558663,0.805702217529039,0,0,958,1710,0,0,0,0,8.0128028865e-06,3.9896732535e-06,4.023129633e-06,0.0006131550668143,0.0002633184347335,0.0003498366320807,0,0,0,958,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
31,13,18,38.84664,1.3846153846153846,0,0,17,31,2,0,0,0,4.376182856483856e-07,2.0593801677571085e-07,2.316802688726748e-07,3.43401642973e-05,1.72473089049e-05,1.70928553923e-05,3,2,2,10,0,0,0,0,1,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.036154,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
48,23,25,114.232881,1.0869565217391304,0,0,25,48,0,0,0,0,2.1885117298232202e-07,1.0504856303151457e-07,1.1380260995080745e-07,3.58040518999e-05,4.4995801165e-06,3.13044717833e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
126,61,65,114.52424,1.0655737704918034,0,0,65,126,0,0,0,0,5.675654341823182e-07,2.7941682913591044e-07,2.881486050464077e-07,6.00396911605e-05,1.00240787452e-05,5.00156124153e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1733,956,777,119.795033,0.8127615062761506,0,0,957,1733,0,0,0,0,7.9886450717e-06,3.9901487401e-06,3.9984963316e-06,0.0006110436982808,0.0002633498168492,0.0003476938814316,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
49,22,27,102.905867,1.2272727272727273,0,0,30,49,0,0,0,0,2.915285675597097e-07,1.2632904594254086e-07,1.6519952161716888e-07,6.72945110116e-05,4.654739462e-06,6.26397715496e-05,5,3,0,22,5,0,0,0,11,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.010263,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
19,6,13,117.218897,2.1666666666666665,0,0,13,19,0,0,0,0,1.1090361991718793e-07,2.55931430578126e-08,8.531047685937532e-08,3.57962760901e-05,9.46946293139066e-07,3.4849329797e-05,2,1,0,10,1,0,0,0,7,78.57142857142857,90,10,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
49,24,25,111.594643,1.0416666666666667,0,0,25,49,0,0,0,0,2.240250905233865e-07,1.0753204345122553e-07,1.16493047072161e-07,3.66505048096e-05,4.6059558611e-06,3.20445489484e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
49,24,25,117.682706,1.0416666666666667,0,0,25,49,0,0,0,0,2.1243563179113165e-07,1.019691032597432e-07,1.1046652853138846e-07,3.47204796599e-05,4.350681739e-06,3.03697979208e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1738,953,785,119.639325,0.8237145855194123,0,0,956,1738,0,0,0,0,7.9906836652e-06,3.9869833769e-06,4.0037002883e-06,0.0006112873003922,0.0002631409028762,0.000348146397516,0,0,0,956,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
60,27,33,116.901157,1.2222222222222223,3,0,33,58,0,1,0,0,2.6518129328694324e-07,1.1120505847516977e-07,1.539762348117735e-07,5.86478369927e-05,8.3403793856e-06,5.03074576071e-05,3,3,0,25,1,0,0,0,10,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1707,939,768,119.852818,0.8178913738019169,0,0,963,1707,0,0,0,0,8.0348548834e-06,3.9882249577e-06,4.0466299257e-06,0.0006151044358423,0.0002632228472091,0.0003518815886331,0,0,0,963,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.005889,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
44,22,22,112.419489,1.0,0,0,23,44,0,0,0,0,2.0459086057578505e-07,9.78478028840711e-08,1.0674305769171393e-07,3.06174670479e-05,3.9317026249e-06,2.66857644229e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
43,21,22,110.309696,1.0476190476190477,0,0,23,43,0,0,0,0,2.085038834664181e-07,9.971924861437385e-08,1.087846348520442e-07,3.6388460358e-05,2.7159897168e-05,9.2285631899e-06,4,4,0,15,2,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
44,22,22,102.966066,1.0,0,0,23,44,0,0,0,0,2.233745630332231e-07,1.0683131275501968e-07,1.165432502782033e-07,3.8983717218e-05,2.90969648194e-05,9.8867523986e-06,4,4,0,15,2,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
119,58,61,101.846251,1.0517241379310345,0,0,63,119,0,0,0,0,6.185794703429977e-07,3.043803742957609e-07,3.141990960472369e-07,6.42144402546e-05,5.42189815116e-05,9.995458743e-06,5,4,0,54,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.00965,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
56,23,33,117.098428,1.434782608695652,3,0,31,54,0,1,0,0,2.47654904470622e-07,8.539824292090413e-08,1.622566615497178e-07,6.28531067897e-05,7.7285409843e-06,5.51245658054e-05,2,3,0,24,1,0,0,0,11,82.72727272727273,90,10,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
125,63,62,109.312361,0.984126984126984,0,0,65,125,0,0,0,0,5.946262564029698e-07,2.927390800753083e-07,3.018871763276616e-07,6.14935030083e-05,5.11561542431e-05,1.03373487651e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1730,950,780,119.795817,0.8210526315789474,0,0,961,1730,0,0,0,0,8.0219829378e-06,3.9901226267e-06,4.0318603111e-06,0.0006139446421572,0.0002633480933645,0.0003505965487926,0,0,0,961,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
46,24,22,37.346095,0.9166666666666666,3,1,15,43,0,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
120,64,56,117.677263,0.875,0,0,65,120,0,0,0,0,5.523581900439001e-07,2.7193018586776615e-07,2.804280041761339e-07,5.76491994039e-05,9.755495418e-06,4.78937039859e-05,4,4,0,57,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1650,948,702,119.811284,0.740506329113924,0,0,960,1650,0,0,0,0,8.0126008832e-06,3.9896075231e-06,4.0229933601e-06,0.0006131392432118,0.0002633140965253,0.0003498251466865,0,0,0,960,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1704,957,747,119.804388,0.780564263322884,0,0,957,1704,0,0,0,0,7.9880212734e-06,3.9898371668e-06,3.9981841065e-06,0.0006109959845544,0.0002633292530153,0.000347666731539,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
49,20,29,115.761083,1.45,0,0,29,49,0,0,0,0,2.505159700345928e-07,9.50232989786386e-08,1.554926710559541e-07,6.94361161082e-05,3.835485886e-06,6.56006302221e-05,5,3,0,21,2,0,0,0,12,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
44,22,22,110.742761,1.0,0,0,23,44,0,0,0,0,2.0768851880079098e-07,9.932929160037829e-08,1.083592272004127e-07,3.11171580777e-05,4.0092914064e-06,2.71078666713e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
44,21,23,119.661055,1.0952380952380951,0,0,23,44,0,0,0,0,1.9220957060757988e-07,9.192631637753821e-08,1.0028325423004169e-07,2.90403590374e-05,3.7104804065e-06,2.53298786309e-05,4,4,0,15,3,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1655,707,948,119.631365,1.3408769448373408,0,0,962,1655,0,0,0,0,8.0413694184e-06,4.0457617448e-06,3.9956076736e-06,0.0006158669175094,0.000351981271801,0.0002638856457083,0,0,0,962,477,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
15,8,7,60.153301,0.875,0,0,9,15,0,0,0,0,8.312095790054814e-08,3.3248383160219254e-08,4.9872574740328894e-08,3.657322147624118e-07,1.9949029896131563e-07,1.6624191580109628e-07,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
11,6,5,0.008178,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.009227,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1681,957,724,119.792709,0.7565308254963428,0,0,958,1681,0,0,0,0,7.9971478063e-06,3.9902261497e-06,4.0069216566e-06,0.0006111056391587,0.0002633549258828,0.0003477507132758,1,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
49,24,25,112.043661,1.0416666666666667,0,0,25,49,0,0,0,0,2.2312730391771125e-07,1.0710110588050137e-07,1.1602619803720981e-07,3.65036269209e-05,4.5874973685e-06,3.19161295523e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
3,1,2,0.000291,2.0,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
32,11,21,39.876494,1.9090909090909087,3,0,19,30,0,1,0,0,4.2631631557177524e-07,1.2538715163875742e-07,3.0092916393301777e-07,0.0001331611550403,1.60997102704e-05,0.0001170614447699,0,0,0,17,0,0,0,0,8,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
41,20,21,100.942487,1.05,0,0,21,41,0,0,0,0,2.080392570474314e-07,9.906631287972925e-08,1.0897294416770219e-07,3.33853474404e-05,2.39938609794e-05,9.3914864609e-06,4,4,0,13,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.008842,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
49,24,25,115.266968,1.0416666666666667,0,0,25,49,0,0,0,0,2.168878077889583e-07,1.0410614773869997e-07,1.1278166005025828e-07,3.54828453542e-05,4.4592133281e-06,3.10236320261e-05,5,4,0,16,2,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
18,10,8,119.15141,0.8,0,0,11,18,0,0,0,0,5.8748780228450505e-08,2.5178048669335928e-08,3.357073155911457e-08,3.189219498115885e-07,1.8463902357513018e-07,1.342829262364583e-07,4,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
47,23,24,119.997368,1.0434782608695652,0,0,24,47,0,0,0,0,2.0000438676288297e-07,1.0000219338144148e-07,1.0000219338144148e-07,2.87672976293e-05,3.7500822518e-06,2.50172153775e-05,6,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
49,24,25,111.608028,1.0416666666666667,0,0,25,49,0,0,0,0,2.239982234969693e-07,1.0751914727854525e-07,1.1647907621842401e-07,3.66461093641e-05,4.605403475e-06,3.2040705889e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
44,22,22,115.498776,1.0,0,0,23,44,0,0,0,0,1.9913630946184225e-07,9.52391045252289e-08,1.0389720493661337e-07,2.98011816159e-05,3.8268803818e-06,2.59743012341e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
45,22,23,117.842093,1.0454545454545454,0,0,23,45,0,0,0,0,1.9517643835467178e-07,9.334525312614737e-08,1.0183118522852441e-07,3.40625314589e-05,2.54238525787e-05,8.6386788802e-06,4,4,0,15,2,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
45,22,23,116.37936,1.0454545454545454,0,0,23,45,0,0,0,0,1.976295453076903e-07,9.451847819063449e-08,1.031110671170558e-07,2.95756910847e-05,3.7979243054e-06,2.57777667792e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
121,62,59,100.290441,0.9516129032258064,0,0,63,121,0,0,0,0,6.281755207358198e-07,3.0910224036207e-07,3.190732803737497e-07,6.56892115969e-05,5.52993879047e-05,1.03898236921e-05,5,4,0,54,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
128,64,64,103.633643,1.0,0,0,65,128,0,0,0,0,6.272094478045128e-07,3.0878003584222165e-07,3.1842941196229106e-07,6.63491102015e-05,1.10774837858e-05,5.52716264157e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.031012,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
94,46,48,116.617401,1.0434782608695652,3,0,48,92,0,1,0,0,3.944522824685486e-07,1.972261412342743e-07,1.972261412342743e-07,5.51890193471e-05,2.73115330361e-05,2.78774863109e-05,3,3,0,40,1,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
60,23,37,119.223859,1.608695652173913,3,0,36,58,0,1,0,0,2.8517781830900137e-07,1.006509946972946e-07,1.8452682361170685e-07,8.58049729794e-05,7.5907625167e-06,7.82142104626e-05,3,3,0,28,1,0,0,0,15,84.66666666666667,90,10,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
45,22,23,117.737376,1.0454545454545454,0,0,23,45,0,0,0,0,1.9535003056293695e-07,9.342827548662204e-08,1.0192175507631493e-07,2.92345567477e-05,3.7541179786e-06,2.5480438769e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
125,60,65,108.665606,1.0833333333333333,0,0,65,125,0,0,0,0,5.981653477366151e-07,2.944814019626413e-07,3.036839457739738e-07,6.32766912467e-05,1.05645202954e-05,5.27121709513e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.003768,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
49,24,25,105.92251,1.0416666666666667,0,0,25,49,0,0,0,0,2.360215972978737e-07,1.1329036670297937e-07,1.2273123059489432e-07,3.85753698623e-05,4.8337223126e-06,3.37416475497e-05,5,4,0,16,2,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
100,45,55,117.356002,1.2222222222222223,0,0,55,100,0,0,0,0,4.6865945552576e-07,2.3006918725810045e-07,2.3859026826765965e-07,4.71386201448e-05,3.87283131884e-05,8.4103069564e-06,6,5,0,44,0,3,4,3,0,0.0,0,0,0.0,0,0,7,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1666,951,715,119.824093,0.7518401682439537,0,0,956,1666,0,0,0,0,7.9783620811e-06,3.9891810405e-06,3.9891810405e-06,0.0006101694423007,0.0002632859486781,0.0003468834936226,0,0,0,956,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
47,23,24,114.354083,1.0434782608695652,0,0,25,47,0,0,0,0,2.186192162460872e-07,1.0493722379812185e-07,1.1368199244796533e-07,3.57311247032e-05,4.4773215487e-06,3.12538031545e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.007329,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.006055,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
